file_size,pipe_count,redirect_count,curl_wget_count,nc_netcat_count,bash_sh_count,eval_exec_count,reverse_shell,base64_encoding,credential_access,ssh_usage,cron_systemd,sudo_usage,hidden_files,has_ip_address,has_port,script_length,line_count,comment_ratio,semicolon_count,ampersand_count,hex_encoding,long_lines,label,path
135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_71.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_78.sh
176,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/backup_76.sh
157,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0.3333333333333333,1,0,0,0,0,data/benign-scripts/automation_83.sh
176,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_69.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_71.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_48.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_10.sh
168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,168,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_81.sh
176,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_48.sh
203,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,203,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/backup_54.sh
140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140,5,0.4,2,0,0,0,0,data/benign-scripts/maintenance_91.sh
176,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/backup_78.sh
191,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,191,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_83.sh
174,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,174,4,0.5,0,0,0,0,0,data/benign-scripts/logging_48.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_90.sh
216,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,216,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/deployment_62.sh
216,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,216,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/deployment_61.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_76.sh
102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,102,4,0.5,0,0,0,0,0,data/benign-scripts/backup.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_74.sh
203,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,203,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/backup_4.sh
140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140,5,0.4,2,0,0,0,0,data/benign-scripts/maintenance_35.sh
221,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,221,6,0.3333333333333333,2,0,0,0,0,data/benign-scripts/automation_69.sh
168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,168,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_31.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_56.sh
168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,168,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_22.sh
176,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/backup_87.sh
191,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,191,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_28.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_13.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_17.sh
176,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/backup_89.sh
135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_84.sh
149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,149,5,0.4,0,0,0,0,0,data/benign-scripts/backup_70.sh
176,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/backup_71.sh
160,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,160,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/monitoring_16.sh
149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,149,5,0.4,0,0,0,0,0,data/benign-scripts/backup_36.sh
176,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/backup_55.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_15.sh
140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140,5,0.4,2,0,0,0,0,data/benign-scripts/maintenance_99.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_85.sh
221,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,221,6,0.3333333333333333,2,0,0,0,0,data/benign-scripts/automation_5.sh
157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_64.sh
216,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,216,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/deployment_11.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_38.sh
149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,149,5,0.4,0,0,0,0,0,data/benign-scripts/backup_10.sh
149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,149,5,0.4,0,0,0,0,0,data/benign-scripts/backup_14.sh
174,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,174,4,0.5,0,0,0,0,0,data/benign-scripts/logging_34.sh
159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,159,5,0.4,0,0,0,0,0,data/benign-scripts/automation_16.sh
159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,159,5,0.4,0,0,0,0,0,data/benign-scripts/automation_42.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_63.sh
135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_34.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_63.sh
216,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,216,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/deployment_49.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_71.sh
176,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_45.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_26.sh
191,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,191,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_33.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_46.sh
216,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,216,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/deployment_87.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_31.sh
168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,168,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_71.sh
221,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,221,6,0.3333333333333333,2,0,0,0,0,data/benign-scripts/automation_67.sh
143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,143,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_88.sh
216,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,216,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/deployment_19.sh
159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,159,5,0.4,0,0,0,0,0,data/benign-scripts/automation_24.sh
157,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0.3333333333333333,1,0,0,0,0,data/benign-scripts/automation_90.sh
140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140,5,0.4,2,0,0,0,0,data/benign-scripts/maintenance_11.sh
149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,149,5,0.4,0,0,0,0,0,data/benign-scripts/backup_35.sh
160,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,160,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/monitoring_12.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_88.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_95.sh
174,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,174,4,0.5,0,0,0,0,0,data/benign-scripts/logging_47.sh
176,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_96.sh
176,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/backup_42.sh
160,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,160,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/monitoring_97.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_1.sh
221,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,221,6,0.3333333333333333,2,0,0,0,0,data/benign-scripts/automation_87.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_96.sh
160,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,160,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/monitoring_7.sh
157,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0.3333333333333333,1,0,0,0,0,data/benign-scripts/automation_7.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_59.sh
149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,149,5,0.4,0,0,0,0,0,data/benign-scripts/backup_82.sh
216,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,216,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/deployment_35.sh
176,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_66.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_53.sh
159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,159,5,0.4,0,0,0,0,0,data/benign-scripts/automation_66.sh
174,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,174,4,0.5,0,0,0,0,0,data/benign-scripts/logging_90.sh
149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,149,5,0.4,0,0,0,0,0,data/benign-scripts/backup_91.sh
203,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,203,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/backup_26.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_45.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_75.sh
140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140,5,0.4,2,0,0,0,0,data/benign-scripts/maintenance_80.sh
176,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_89.sh
157,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0.3333333333333333,1,0,0,0,0,data/benign-scripts/automation_91.sh
160,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,160,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/monitoring_84.sh
149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,149,5,0.4,0,0,0,0,0,data/benign-scripts/backup_44.sh
176,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_91.sh
203,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,203,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/backup_59.sh
168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,168,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_92.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_52.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_33.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_91.sh
221,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,221,6,0.3333333333333333,2,0,0,0,0,data/benign-scripts/automation_73.sh
160,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,160,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/monitoring_30.sh
174,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,174,4,0.5,0,0,0,0,0,data/benign-scripts/logging_28.sh
168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,168,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_67.sh
176,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/backup_33.sh
191,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,191,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_37.sh
143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,143,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_66.sh
191,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,191,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_50.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_62.sh
135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_26.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_61.sh
174,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,174,4,0.5,0,0,0,0,0,data/benign-scripts/logging_14.sh
216,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,216,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/deployment_67.sh
159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,159,5,0.4,0,0,0,0,0,data/benign-scripts/automation_86.sh
203,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,203,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/backup_50.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_49.sh
174,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,174,4,0.5,0,0,0,0,0,data/benign-scripts/logging_50.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_91.sh
140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140,5,0.4,2,0,0,0,0,data/benign-scripts/maintenance_66.sh
221,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,221,6,0.3333333333333333,2,0,0,0,0,data/benign-scripts/automation_12.sh
176,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_52.sh
203,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,203,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/backup_29.sh
149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,149,5,0.4,0,0,0,0,0,data/benign-scripts/backup_5.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_28.sh
157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_55.sh
174,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,174,4,0.5,0,0,0,0,0,data/benign-scripts/logging_36.sh
149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,149,5,0.4,0,0,0,0,0,data/benign-scripts/backup_51.sh
168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,168,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_6.sh
157,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0.3333333333333333,1,0,0,0,0,data/benign-scripts/automation_74.sh
216,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,216,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/deployment_29.sh
143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,143,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_96.sh
160,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,160,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/monitoring_14.sh
216,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,216,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/deployment_47.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_16.sh
157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_53.sh
159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,159,5,0.4,0,0,0,0,0,data/benign-scripts/automation_33.sh
203,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,203,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/backup_79.sh
221,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,221,6,0.3333333333333333,2,0,0,0,0,data/benign-scripts/automation_52.sh
143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,143,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_8.sh
135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_51.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_19.sh
157,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0.3333333333333333,1,0,0,0,0,data/benign-scripts/automation_88.sh
176,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_60.sh
160,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,160,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/monitoring_6.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_79.sh
216,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,216,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/deployment_43.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_65.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_33.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_23.sh
160,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,160,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/monitoring_43.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_3.sh
203,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,203,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/backup_69.sh
216,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,216,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/deployment_81.sh
176,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/backup_7.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_4.sh
176,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/backup_38.sh
157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_5.sh
176,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/backup_64.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_66.sh
176,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/backup_34.sh
168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,168,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_62.sh
191,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,191,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_27.sh
140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140,5,0.4,2,0,0,0,0,data/benign-scripts/maintenance_48.sh
157,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0.3333333333333333,1,0,0,0,0,data/benign-scripts/automation_1.sh
174,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,174,4,0.5,0,0,0,0,0,data/benign-scripts/logging_51.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_14.sh
159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,159,5,0.4,0,0,0,0,0,data/benign-scripts/automation_55.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_72.sh
157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_50.sh
143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,143,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_20.sh
174,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,174,4,0.5,0,0,0,0,0,data/benign-scripts/logging_7.sh
157,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0.3333333333333333,1,0,0,0,0,data/benign-scripts/automation_84.sh
140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140,5,0.4,2,0,0,0,0,data/benign-scripts/maintenance_4.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_68.sh
159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,159,5,0.4,0,0,0,0,0,data/benign-scripts/automation_50.sh
149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,149,5,0.4,0,0,0,0,0,data/benign-scripts/backup_92.sh
191,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,191,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_23.sh
174,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,174,4,0.5,0,0,0,0,0,data/benign-scripts/logging_77.sh
203,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,203,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/backup_13.sh
247,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,247,8,0.25,0,0,0,0,0,data/benign-scripts/reporting_40.sh
135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_39.sh
143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,143,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_48.sh
174,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,174,4,0.5,0,0,0,0,0,data/benign-scripts/logging_66.sh
176,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,176,5,0.4,0,0,0,0,0,data/benign-scripts/backup_67.sh
149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,149,5,0.4,0,0,0,0,0,data/benign-scripts/backup_41.sh
135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,8,0.25,0,0,0,0,0,data/benign-scripts/deployment_5.sh
191,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,191,5,0.4,0,0,0,0,0,data/benign-scripts/monitoring_46.sh
168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,168,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_63.sh
216,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,216,7,0.2857142857142857,0,0,0,0,0,data/benign-scripts/deployment_94.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_23.sh
221,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,221,6,0.3333333333333333,2,0,0,0,0,data/benign-scripts/automation_85.sh
140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140,5,0.4,2,0,0,0,0,data/benign-scripts/maintenance_82.sh
168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,168,5,0.4,0,0,0,0,0,data/benign-scripts/logging_75.sh
174,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,174,4,0.5,0,0,0,0,0,data/benign-scripts/logging_93.sh
157,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0.3333333333333333,1,0,0,0,0,data/benign-scripts/automation_17.sh
168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,168,6,0.3333333333333333,0,0,0,0,0,data/benign-scripts/maintenance_34.sh
